,frequency,number_of_skips,skip_variance,skip_average,word_1_frequency,word_2_frequency,symmetric,chi,pmi,fisher,ll,label
324055,144,17,3.852382330246914,4.368055555555555,934470.0,18800.0,True,398.4103071210993,2.1832646817239905,0.9999991683736804,211.93494565768088,0.0
246131,364,21,3.7536982248520703,3.983516483516484,410405.0,121829.0,True,831.3790385287866,2.0121813375662403,0.9999991025124366,468.63783014261435,0.0
161492,941,27,5.5863061996813075,5.7513283740701375,5848208.0,1413.0,True,58121.43318654308,5.979515514276201,0.999998872942466,6775.372546958764,1.0
320631,116,12,2.0713436385255646,2.3103448275862073,13801.0,1645407.0,False,137.73245203552415,1.5010562986263167,0.9999995487414198,91.76259818300586,0.0
162776,590,22,4.942464808962946,5.133898305084746,402281.0,356631.0,True,423.9458197867263,1.1882280261279163,1.0,310.2815767462266,1.0
133710,222,20,6.791534778021263,7.463963963963964,1784.0,8343804.0,True,1439.1158698177835,3.0468156734059804,1.0,569.932947859008,1.0
468081,110,13,1.8197520661157025,2.0636363636363635,51499.0,108940.0,False,985.4658928817382,3.4415022136697786,1.0,325.33844318555873,0.0
337097,151,12,2.5604140169290828,2.7814569536423845,7150.0,2709341.0,False,387.0466246586029,2.1107402045855816,1.0,211.67156110426185,1.0
25756,44297,48,6.207051004740709,6.213784229180305,2944808.0,294894.0,True,1171851.039926879,4.820915833440238,1.0,217764.20735468296,1.0
404053,631,27,5.071245049113295,5.297939778129953,2750.0,5848208.0,True,12618.306227902542,4.4422906435647755,1.0,2826.268605050518,0.0
295694,106,7,1.4714311142755432,1.5754716981132075,2174481.0,5879.0,False,299.26286891485665,2.199899264635277,0.9999976314624628,158.5945993871905,0.0
80885,1042,26,3.9656942024233652,4.067178502879078,2385625.0,9955.0,False,23392.65808339206,4.603571655855943,1.0,4756.36470461826,0.0
220596,124,18,4.8808532778355875,5.709677419354839,2602765.0,5806.0,False,344.68883036419646,2.1848273706752863,0.9999997482219476,183.74949183931736,0.0
477553,1072,26,6.003752227667638,6.152985074626867,26555.0,15398034.0,True,155.55334178043438,0.5387240008749288,1.0,136.83613389924778,1.0
368913,1281,26,4.444992903548589,4.5370804059328655,5848208.0,7749.0,True,17771.654341565463,3.9692706833841034,1.0,4848.813273032698,1.0
80934,28085,40,1.6561744182512128,1.6585365853658536,1350614.0,5848208.0,True,13594.127938389785,0.9783385478396482,1.0,10607.360449945016,1.0
219711,212,17,4.3517488430046285,4.731132075471698,2765.0,5848208.0,True,1157.4829822865242,2.860867041322741,1.0,487.66255303056516,1.0
517259,1148,27,4.505591454309272,4.61411149825784,5848208.0,60968.0,True,399.8293331848107,0.8351526785408936,1.0,324.3547894956545,1.0
380519,190,15,5.8801939058171735,6.3842105263157904,38344.0,74481.0,False,6630.617507706913,5.204131106112012,1.0,1002.4070419222973,0.0
273185,101,14,3.6587589452014497,4.247524752475248,8343804.0,898.0,False,574.5568712848923,2.9009395549868278,1.0,240.17481711205536,0.0
347670,909,18,3.3557494363297713,3.4235423542354235,15398034.0,7149.0,True,2612.460433791792,2.193941466680016,1.0,1419.2460574562538,1.0
431231,115,18,4.635463137996218,5.495652173913044,1564.0,5194216.0,False,693.2054545326233,2.9715642199350607,1.0,279.70564704415443,0.0
31383,112,17,5.452806122448979,6.428571428571429,6014.0,15398034.0,True,18.702168382588493,-0.5774235111190578,2.85044381662393e-06,21.11341544288659,1.0
52822,127,9,1.6241552483104966,1.748031496062992,2174481.0,11970.0,True,136.8719506337244,1.4348830275716438,0.9999985470319552,93.1146287318173,0.0
476066,152,14,2.9267659279778395,3.2236842105263164,2328.0,12947465.0,True,179.31367407618686,1.4824593927392584,1.0,121.42595737697376,0.0
354985,114,8,1.1500461680517082,1.236842105263158,1054.0,12947465.0,False,332.07156990051413,2.210638084731478,0.999999948111624,178.61552854192226,0.0
13749,188,20,4.7580353100950665,5.324468085106383,15398034.0,286.0,False,4195.605303820223,4.5640482342965845,1.0,985.102689718324,1.0
45782,164,14,2.0913890541344435,2.2865853658536586,8343804.0,2360.0,False,471.47280051179945,2.206280567345061,1.0,251.9140330190303,1.0
423939,213,20,6.095990654411602,6.727699530516433,1331.0,15398034.0,True,861.535951349509,2.525745483711283,0.9999986990503542,418.8881915461096,1.0
402658,110,14,3.5702479338842976,4.090909090909091,113916.0,121829.0,False,288.2711110616475,2.1348243243234752,1.0,155.76004471271366,0.0
78656,225,10,0.44167901234567897,0.4622222222222222,73738.0,1270276.0,True,18.56702979036511,0.4125235071221027,0.9999833202306766,16.806447664639553,1.0
428751,281,25,11.45112143969808,12.569395017793596,3526.0,8343804.0,True,993.2088813482567,2.4039092678769194,0.9999999598079624,495.93128802570817,0.0
131950,118,6,1.3432921574260268,1.4152542372881356,3220610.0,3572.0,False,458.08847723192235,2.5067976918289574,1.0,218.28214187782848,0.0
184005,442,15,3.34187977314142,3.459276018099548,13525175.0,5912.0,True,629.4840703099691,1.6149016250189234,1.0,409.7760799368425,0.0
177389,128,15,6.0279541015625,6.828125,635304.0,11755.0,False,974.2542768611232,3.2474990493116778,1.0,348.35136979638384,0.0
435009,1917,30,4.452427542709452,4.523213354199269,15398034.0,9526.0,True,10607.84789694634,2.8563105077014725,1.0,4600.40590718784,1.0
197535,198,20,5.993265993265995,6.666666666666668,236985.0,605304.0,True,14.34048920246883,-0.3868064150335826,4.6704803665799733e-05,15.61710910069465,1.0
195996,159,14,3.016890154661603,3.308176100628931,694661.0,20119.0,True,710.4531248529819,2.656235944302786,1.0,318.85335191799265,0.0
252036,825,29,4.750563085399447,4.923636363636363,15398034.0,2618.0,True,8000.5059604676535,3.5033316465852806,0.9999996918367928,2750.4617118782044,1.0
78551,102,13,3.1907920030757406,3.656862745098038,2206019.0,22948.0,False,1.2436892399297068,0.15890429831930675,0.8774105870804351,1.1982304405845916,0.0
464188,544,26,5.112855482266439,5.369485294117646,6684.0,5848208.0,True,3211.434954942809,2.9469771750707565,1.0,1310.3091048542792,1.0
367340,146,12,2.0933571026458995,2.280821917808219,15453.0,1645407.0,False,219.068728429209,1.6697857228184958,0.9999987545705628,138.3965593589864,0.0
282571,1467,21,1.8699124432121548,1.8970688479890931,5470.0,4902816.0,False,41950.78457181181,4.921722394534996,1.0,7581.095170156181,0.0
378059,2803,29,5.259323982548129,5.314306100606493,36562.0,6600704.0,True,13024.648278690584,2.6860837310882597,1.0,5862.134818249952,0.0
152956,328,24,5.063652587745388,5.463414634146342,15398034.0,973.0,True,3445.654970715489,3.6005867292343083,1.0,1143.202280163945,1.0
253396,282,14,1.5974045571148336,1.680851063829787,18614.0,2605010.0,True,434.30337432212855,1.6881669254460403,1.0,273.04808434792017,0.0
134909,521,21,4.323223094521461,4.504798464491363,15398034.0,5256.0,True,989.9998540661284,1.8347207213535202,1.0,603.4836806606596,1.0
277671,262,15,2.5619719130586804,2.717557251908397,1534470.0,24120.0,True,572.0794474987479,1.9717452500291015,1.0,327.3601416998331,0.0
31901,223,17,4.175591707052225,4.520179372197308,4173.0,8343804.0,True,414.4642952344314,1.827330401633084,1.0,250.91081194835076,1.0
465370,1826,19,1.192824769155283,1.205366922234392,324079.0,5496740.0,True,606.397465162648,-0.8160862277055543,2.2307766109128807e-158,718.3350588163852,0.0
28061,500,20,3.91296,4.0760000000000005,17160.0,4902816.0,True,805.5039532318355,1.7194167088167092,1.0,502.6814670054654,0.0
248838,321,19,2.793121184771111,2.9688473520249223,5496740.0,8057.0,False,734.4226788402209,2.0058311821463306,1.0,417.81909252916984,0.0
494830,220,17,3.397314049586777,3.6818181818181817,5967.0,6600704.0,True,315.75362586129194,1.6299547238605283,1.0,203.07145783745202,0.0
128260,109,8,1.3431529332547767,1.4495412844036697,286900.0,8039.0,False,2641.93225567842,4.710769091959374,1.0,503.5629058188128,0.0
271574,443,18,2.4904585501072614,2.5959367945823932,85674.0,2602765.0,True,4.108961922745731,0.1385529784345465,0.9786624217164424,3.978104923697885,0.0
437784,185,18,3.440029218407596,3.810810810810811,8343804.0,2087.0,True,761.9479848563916,2.557466282332648,1.0,360.52579860178633,1.0
63849,3529,30,6.456403289555404,6.51175970529895,388134.0,803404.0,True,15668.1920758909,2.6486558497999297,1.0,7059.118908084283,1.0
243492,152,17,5.539300554016624,6.2368421052631575,13744.0,803404.0,False,876.6087898189429,2.931220618505449,1.0,354.809586387926,0.0
155261,322,19,3.4454399907410984,3.6614906832298137,430861.0,143123.0,True,399.3566271074021,1.5327314243013817,1.0,263.18564559417376,0.0
18341,4829,32,4.959666997738057,4.99275212259267,50179.0,15398034.0,True,8702.09623418116,1.7920433679593233,0.9999998788944618,5376.027460908193,1.0
487984,375,23,5.5919502222222235,5.957333333333334,6600704.0,1780.0,True,5974.3408531977,4.144470331420251,1.0,1523.4613865367594,0.0
314354,124,18,3.6951092611862655,4.32258064516129,8343804.0,1322.0,False,552.6199425915723,2.6389895558553604,1.0,254.011566321985,1.0
400860,386,14,1.6802867191065542,1.743523316062176,26945.0,772551.0,False,3236.286779823817,3.361029965745161,0.9999992891042327,1106.3441513415708,1.0
29257,120,18,7.791666666666669,9.166666666666666,515834.0,30074.0,True,302.63508924835867,2.0996876517247927,0.9999987618197748,165.5867533621539,1.0
482037,126,6,0.8163265306122448,0.8571428571428571,224726.0,48987.0,False,567.2379739366679,2.6649346229797786,0.9999990195739876,253.5079090999451,0.0
265111,2908,24,3.856490372335293,3.8885832187070153,15398034.0,3274.0,True,89715.26294544207,4.99830366684278,1.0,18567.13093772838,1.0
96317,162,15,3.3439643347050763,3.685185185185185,5848208.0,4452.0,True,284.51623740908224,1.7856224774242762,0.9999995226662421,174.02264019092814,1.0
462311,409,18,4.2446900723931575,4.440097799511002,5745.0,15398034.0,True,400.5895181324467,1.3571965748056132,0.9999992332223958,282.12658193113725,1.0
140809,213,16,3.4129471665674798,3.6901408450704234,20983938.0,2534.0,False,148.35715042062486,1.1503002417476438,1.0,111.29895921322472,0.0
167358,227,20,4.3063905761804016,4.722466960352422,2944808.0,17670.0,True,189.63758990935375,1.2733654693468566,1.0,135.54718083199987,1.0
34544,1430,21,4.141077803315565,4.2027972027972025,2709341.0,243598.0,True,48.17266411941352,0.2637196606338108,1.0,45.25636112914117,1.0
346419,224,21,5.312081473214287,5.861607142857142,1485.0,8343804.0,True,1846.0170655338775,3.3244074133456536,0.9999998864660012,658.2272756510896,1.0
248330,136,16,4.969723183391004,5.632352941176472,5355.0,5848208.0,True,112.96581178578415,1.2668023334943257,1.0,81.07498466139856,1.0
113026,424,21,4.55509077963688,4.79245283018868,6600704.0,31606.0,True,6.063893511231204,0.17139468506666589,0.9928006536096732,5.8267821446676615,0.0
33944,115,14,3.9330812854442336,4.478260869565218,1614.0,8343804.0,False,343.62734790450605,2.242364894642776,0.9999989612889056,181.37129109514797,0.0
51447,147,17,4.891017631542414,5.530612244897959,5848208.0,1217.0,True,1416.1201130744926,3.516569244004252,1.0,463.8520472748712,1.0
180003,2316,31,6.508420434851352,6.596718480138169,191085.0,645855.0,True,19703.134636888797,3.3782872977311698,0.9999997818506864,6689.822493052354,0.0
6548,142,3,0.08272168220591151,0.08450704225352113,2170535.0,8874.0,False,332.13634555759927,2.030332570992869,1.0,186.51313620816,0.0
437705,385,13,1.2950042165626579,1.3402597402597405,999861.0,60459.0,True,699.0911016631497,1.819250663415339,1.0,420.5095358138617,0.0
133711,272,21,6.805606617647059,7.375,7772.0,13525175.0,True,36.58992180434207,0.5198222754386421,1.0,32.32435498660641,0.0
490005,783,17,1.8253891359982,1.8659003831417624,356631.0,1350614.0,True,8.590808124063042,-0.15081453277797152,0.001547416661358864,8.889127225652489,1.0
259479,1122,17,2.2102036406849246,2.2442067736185383,3220610.0,31295.0,True,4887.46122083515,2.624883412365889,1.0,2231.5674523641765,0.0
74829,114,14,3.0624807633117874,3.4912280701754392,8343804.0,1246.0,False,490.80858464509333,2.60310136811691,0.9999997219620944,228.5037825087636,1.0
404497,441,27,5.5709195242722975,5.93424036281179,8343804.0,3208.0,True,3241.07323206272,3.1904761260787713,1.0,1216.1111798187894,0.0
377092,105,12,2.9439455782312924,3.323809523809524,3991.0,13525175.0,True,0.6050013441851158,0.10814057392850174,0.7979588687637829,0.5902662801863041,0.0
1539,5360,39,6.3562109810091245,6.402798507462688,635304.0,1610833.0,True,6709.660731158696,1.537127750697799,1.0,4422.702555244385,1.0
322204,4270,32,5.029935994822547,5.067915690866512,8343804.0,44477.0,True,19650.775498829255,2.672548201226704,0.9999995066655634,8925.497826083718,0.0
41732,292,21,5.412753330831301,5.832191780821918,1818.0,15398034.0,True,1187.217124743542,2.531018794083252,1.0,576.2028512333131,1.0
29530,944,30,5.002129865699515,5.166313559322034,2602765.0,116220.0,True,291.71268121215013,0.7901041320651316,0.9999983680107456,239.2467221510426,0.0
22820,162,24,7.813900320073162,9.17283950617284,635304.0,24639.0,True,634.0017477512181,2.5196798872776824,1.0,299.1249688791996,0.0
515970,135,8,1.5191220850480107,1.614814814814815,2174481.0,10727.0,False,205.8429942779081,1.681190433448279,0.9999984520855176,129.64128111892737,0.0
131017,103,16,5.715807333396174,6.766990291262137,899.0,5194216.0,False,1071.3500060787037,3.611422187966802,1.0,336.9439637736757,1.0
149153,189,19,4.982783236751492,5.53968253968254,2748.0,5848208.0,True,892.0320313500888,2.7040864872845845,1.0,398.1132948692891,1.0
81667,1307,30,6.249510463638503,6.396327467482785,6600704.0,19267.0,True,5119.467508260792,2.5095841662260625,1.0,2454.462462453057,0.0
399432,262,17,2.944539945224637,3.1488549618320607,4144.0,8343804.0,True,648.2049426242411,2.0699144208270748,0.9999998831796884,362.5435198717303,0.0
8958,102,10,2.48481353325644,2.7549019607843137,43195.0,322365.0,False,235.29238756995807,2.0210865935586995,0.999999592000392,132.2010389662001,0.0
189598,664,18,2.8747187545362163,2.9548192771084336,1554975.0,34127.0,True,3381.129710879092,2.7935270445978797,0.9999999545378035,1444.7309275479254,0.0
249646,325,19,3.8414769230769235,4.08,8343804.0,4022.0,True,1172.236505942753,2.4238982485866387,0.9999995568759718,581.2722798394608,0.0
86123,353,21,5.605758813568845,5.9603399433427775,671153.0,108940.0,True,370.81736615376485,1.4196415078599998,1.0,253.14722168229676,0.0
398128,5653,36,5.966184467097039,6.00442243056784,605304.0,1554975.0,True,9241.313668666662,1.7346142123606183,1.0,5721.088230236902,1.0
329236,318,29,8.58220600450931,9.443396226415095,10003.0,5194216.0,True,541.2854105476457,1.7618367984289804,1.0,333.3523502079456,0.0
398848,197,18,3.8605220438558083,4.248730964467005,13124.0,515834.0,True,2797.3608332345543,4.0111581432976005,1.0,728.5652183315473,1.0
419625,184,19,4.079188327032137,4.548913043478262,15398034.0,935.0,False,988.4628294662336,2.824070120679359,1.0,433.5410252199582,1.0
157278,397,25,6.509628257269576,6.947103274559193,5194216.0,16082.0,True,406.03854123523865,1.3969349488512677,1.0,280.1628501379844,0.0
305893,118,12,3.4561907497845445,3.8474576271186436,30381.0,605304.0,False,216.98112507585307,1.8300344981826842,1.0,129.98804816188866,1.0
401310,1082,17,2.0004159819052134,2.0323475046210717,3220610.0,68710.0,True,1173.8005347806875,1.4379233288264857,1.0,798.5611692252106,0.0
441723,682,24,4.794338713977346,4.9692082111436955,70158.0,772551.0,True,3494.160843009557,2.8016108228888115,0.9999995030447894,1485.7523967917716,1.0
248493,2447,29,6.2398343033319845,6.314671025745811,1610833.0,178154.0,True,7208.588438125491,2.2402310781699772,1.0,3764.6227020317583,1.0
468460,675,28,5.9783155006858655,6.237037037037037,565053.0,106981.0,True,2939.04509702861,2.6292954999933684,1.0,1332.1203871888174,1.0
486320,149,17,3.7992883203459287,4.2885906040268456,15398034.0,561.0,False,1174.30016652094,3.2566422792507126,1.0,441.54196442718285,1.0
153384,101,13,3.787079698068817,4.346534653465347,1635.0,15398034.0,False,69.8945661849997,1.1524672817636912,0.9999986030420408,52.199857731027244,1.0
103443,358,18,3.761742767079681,3.960893854748603,15398034.0,2094.0,False,1588.8340366990064,2.621100769730788,1.0,747.7171776301875,1.0
394235,112,22,8.760363520408166,10.901785714285712,8343804.0,391.0,False,1941.6393036261325,4.249629831726426,1.0,479.9637909278672,1.0
111914,164,19,6.16745984533016,6.975609756097561,2287.0,15398034.0,True,163.29185053277385,1.3676420736037542,1.0,114.6527681003954,1.0
208346,393,18,4.161567896198746,4.361323155216285,5848208.0,14501.0,True,380.216465821279,1.3605310815715796,1.0,265.3802939731085,1.0
44291,121,19,5.287753568745306,6.2727272727272725,2944808.0,1974.0,False,1170.2971413709527,3.5277883643131176,1.0,377.0827025593221,1.0
218816,130,14,4.38603550295858,4.915384615384617,5848208.0,1277.0,True,1018.1230234763956,3.2698353552073414,1.0,367.3344822217126,0.0
377069,369,19,3.994535880318152,4.211382113821138,772551.0,136840.0,True,166.7382041327777,0.9516494171593308,1.0,130.6591888644936,1.0
434197,195,16,4.7827481919789605,5.21025641025641,3682.0,13525175.0,True,126.04084570938777,1.1174860221733525,1.0,94.94446991859894,0.0
91776,777,26,5.789276314372835,5.989703989703988,2944808.0,30381.0,True,2359.270329570908,2.2667204529787033,1.0,1223.2766381297556,1.0
109380,2207,22,3.4545692137038104,3.489352061622112,20983938.0,6769.0,True,15428.03244807961,3.1059353434077863,1.0,6254.939236842937,0.0
232712,191,21,6.034648173021573,6.780104712041885,3883.0,5848208.0,True,554.9988456100293,2.2204831880088847,1.0,293.84931479162424,1.0
363197,211,17,4.38363918150985,4.7677725118483405,15398034.0,551.0,False,2572.4148586839897,3.7845213995333684,1.0,797.8733113954372,1.0
94412,908,32,7.015743561877786,7.2720264317180625,14295.0,8343804.0,True,2263.519734623377,2.0766251947486296,0.9999990432338698,1263.1943825791004,1.0
319107,348,22,5.647608666930901,6.028735632183907,8400.0,5848208.0,True,766.7439907000011,1.972780235176856,1.0,441.2328482995599,1.0
53234,410,26,5.011873884592508,5.351219512195122,13124.0,4902816.0,True,750.3686455278332,1.8199545775285628,1.0,453.3831696000965,1.0
240772,368,26,6.833737003780723,7.353260869565218,6600704.0,1211.0,True,8770.425814038521,4.672963878253448,1.0,1793.438388405549,0.0
132601,156,18,4.655571992110452,5.262820512820513,2898.0,5848208.0,True,519.715157217806,2.3505706911869235,0.9999999994120076,263.0820303890636,1.0
419177,157,17,2.8625907744736088,3.2101910828025484,339317.0,33544.0,True,907.1144608018044,2.9341529927494463,1.0,366.3072439616664,0.0
459368,628,24,4.4627976794190465,4.640127388535032,356631.0,130056.0,True,3542.3120069906568,2.907348272823356,1.0,1445.6446107352124,1.0
151445,1879,15,0.8383837382503633,0.8451303885045237,345946.0,31343.0,False,176805.64055519647,6.585279908397801,1.0,13557.435104708,1.0
309645,1314,24,2.3609460464405103,2.4048706240487063,306524.0,115296.0,True,24525.235410834972,4.3646996569515935,1.0,5468.982022570763,1.0
427194,174,18,4.070550931430839,4.540229885057472,15398034.0,979.0,False,814.7041637116016,2.6771091656423707,1.0,376.0750992525549,1.0
183437,4854,28,3.291369378518588,3.3104655953852493,371313.0,2378400.0,True,6702.075288709121,1.6066956998625628,1.0,4324.51616360679,0.0
174972,120,18,5.5958333333333306,6.583333333333332,466.0,8343804.0,False,1846.9438918065584,4.096004157930409,1.0,485.85240162226603,0.0
165779,275,22,5.894690909090907,6.407272727272727,1917.0,8343804.0,True,2130.759055060304,3.2519528937200453,0.9999993395913316,781.0641896203625,1.0
156290,1482,30,5.659716872374027,5.776653171390014,5848208.0,16277.0,True,10099.308362833228,3.1087928824264,0.9999996631820108,3876.4665532946997,1.0
40434,334,19,3.54655957545986,3.760479041916168,11490.0,20983938.0,True,24.429222229272494,-0.38159545439680187,1.587412221019181e-07,26.493841238483164,0.0
10563,3909,36,4.866760827238714,4.911997953440777,5033978.0,55402.0,True,23257.64349375711,2.957239495677328,0.9999993839848332,9432.111194114595,0.0
409770,101,9,1.812763454563278,1.99009900990099,1271235.0,6404.0,False,508.1756446959713,2.7812281148296663,0.9999996893908596,217.97720164008493,0.0
35029,352,20,4.3782928719008245,4.642045454545454,15398034.0,2016.0,True,1608.3847257015525,2.651482414534719,1.0,749.0431953165141,1.0
382003,188,17,3.8415006790402884,4.223404255319149,2385625.0,12783.0,False,322.63134800976417,1.7722877089635674,1.0,197.3726754415447,0.0
235872,207,17,4.358794837685826,4.748792270531402,2378400.0,1517.0,False,6199.642510437083,4.9904951945202365,1.0,1059.0004804967382,0.0
101655,168,17,5.451707766439911,6.065476190476191,1213.0,15398034.0,True,550.3025079267993,2.317284307055594,1.0,287.0158866165075,1.0
423341,540,21,4.243127572016461,4.414814814814815,2605010.0,4580.0,False,12543.188506823377,4.6483997790227685,1.0,2504.296409708815,0.0
62995,610,28,7.789196452566517,8.163934426229508,4930.0,8343804.0,True,3925.6913572629574,3.0385932081611458,1.0,1559.4803784406397,1.0
331728,389,21,2.1960203805155936,2.3213367609254503,5496740.0,7616.0,True,1313.484010470596,2.364237316892101,1.0,661.2939510588197,0.0
290060,498,22,4.702343510588539,4.9196787148594385,8085.0,5848208.0,True,2016.9782220870075,2.5449802255886667,1.0,953.3474071105597,1.0
474050,186,20,4.913400393109032,5.505376344086021,5848208.0,2824.0,False,827.2605248111456,2.6416447897184625,0.9999991058545544,377.6642106380269,1.0
397884,445,23,6.5614846610276505,6.919101123595506,4000.0,15398034.0,True,1031.3145662746686,2.0012079605890136,0.999999632420382,596.3848432698528,1.0
222417,222,24,6.753469685902117,7.572072072072072,3831.0,5848208.0,True,824.0135060792294,2.4569209078078345,1.0,401.8482436414897,1.0
29964,555,21,4.174570245921596,4.338738738738739,8343804.0,5722.0,True,2590.0837484766976,2.68733988589046,0.9999993660432626,1170.105786444229,0.0
219132,277,19,3.8500436601545713,4.133574007220217,803404.0,59673.0,True,419.9976158135392,1.6787589039432331,1.0,264.3467209494785,0.0
224086,1142,27,5.036532982048271,5.158493870402801,5848208.0,44151.0,True,991.2367051995268,1.2931987930669564,0.9999986386649908,705.8951921497827,0.0
67401,255,20,5.283660130718954,5.7333333333333325,5848208.0,1595.0,True,3405.4397968219755,3.921023080088233,0.9999984090008972,947.6804080349112,1.0
405129,298,13,1.6271226521327868,1.7013422818791946,2385625.0,10863.0,True,1355.3887530304526,2.6716712524501394,0.999998564214278,607.1561262538992,0.0
469507,110,19,5.2494214876033025,6.345454545454547,2018.0,5848208.0,True,373.3477861238083,2.3686596062999072,1.0,187.80162852584166,0.0
372032,998,25,4.674484239019122,4.794589178356714,38926.0,476144.0,False,27839.704286963468,4.898984640928519,0.9999989651752468,4874.829403607033,0.0
34086,118,14,4.937087043952887,5.601694915254238,321.0,15398034.0,False,1371.9741853157288,3.7255442816368793,1.0,434.8342031242704,1.0
162926,256,17,3.559326171875,3.8125,2378400.0,4341.0,False,3036.868357289518,3.780201900015065,1.0,880.1316478849672,0.0
33080,1301,29,6.2269796602979675,6.368946963873944,5848208.0,10320.0,True,13185.9750372727,3.5782602482887853,0.9999992248674456,4214.651112666896,1.0
284798,313,25,5.4649123702395626,5.939297124600638,3193.0,5848208.0,True,2339.477614127579,3.215332361244137,1.0,862.0325038175622,1.0
74564,180,18,3.8350000000000013,4.261111111111111,15398034.0,532.0,False,1899.1395005556885,3.605901380225831,1.0,628.8730741498694,1.0
37140,102,12,2.655709342560554,3.0098039215686274,67600.0,8639.0,True,9669.791259111076,6.596614652070624,0.99999923669728,732.2177250768808,0.0
297736,437,23,5.740575695531733,6.059496567505722,4359.0,15398034.0,True,847.2032719178368,1.8510387005439453,1.0,513.8027171207335,1.0
295664,255,19,4.543975394079199,4.909803921568628,880654.0,17305.0,False,1884.8020156276032,3.2128098760628485,0.9999995958553016,683.8191626643434,1.0
460646,124,13,3.443483350676377,3.8467741935483866,15398034.0,1864.0,False,103.5151269623425,1.2593408851299372,0.9999997926276432,74.99547609130784,1.0
351617,103,12,4.640493920256388,5.252427184466018,4323.0,5848208.0,True,72.91414556287225,1.174693758168921,1.0,53.759562940067504,1.0
435052,566,20,3.9063791531920753,4.04946996466431,15398034.0,8020.0,True,543.3924172401139,1.3446024408869377,1.0,384.10610781064224,1.0
168328,337,15,1.993202370365153,2.0860534124629084,3220610.0,4948.0,False,3323.046322161858,3.5506460037938226,1.0,1062.074394207749,0.0
119941,797,14,1.86748770876987,1.900878293601004,110699.0,2174371.0,True,303.92381093634805,0.8755601057468994,0.99999890309128,243.43761029838845,0.0
190505,451,28,7.7362451512037875,8.248337028824832,112348.0,53305.0,True,17933.69452968795,5.3829590082021,1.0,2490.516277316473,1.0
139128,560,25,6.308769132653066,6.6035714285714295,8763.0,15398034.0,True,423.0757389991484,1.201404592791974,1.0,311.6259417413158,1.0
221707,103,13,2.434725233292488,2.786407766990292,2385625.0,6650.0,False,194.01227563770985,1.8469995960926084,1.0,115.8325239464954,0.0
501110,394,19,3.6380092246643834,3.822335025380711,7150.0,5848208.0,True,1358.9099685268154,2.384334644784872,1.0,679.8316649449746,1.0
468567,125,18,5.663296000000001,6.6160000000000005,8343804.0,766.0,True,1133.2159594761858,3.4378834097133084,0.9999999072914664,386.8011186426239,1.0
196106,1127,23,2.332071781685166,2.380656610470275,12026.0,5848208.0,True,7963.894495603346,3.150412908857767,1.0,3008.598297227099,1.0
321371,311,16,1.5707550583637473,1.6559485530546625,5496740.0,6110.0,True,1044.7312122526582,2.3592428406383656,1.0,526.9031382826628,0.0
183989,104,10,1.9728180473372772,2.1826923076923075,13525175.0,617.0,False,538.3727369255588,2.7877426587653247,1.0,237.88430238837483,0.0
50675,401,19,3.4850156404499986,3.658354114713217,13525175.0,4004.0,True,964.56891766533,2.0366617873925748,0.9999994996136355,549.8428824512322,0.0
474715,253,21,5.164898686122262,5.632411067193676,2944808.0,24219.0,True,120.65807368942072,0.9749732991065015,1.0,94.02952019602958,0.0
358664,339,21,6.394810347978172,6.817109144542773,3747.0,8343804.0,True,1436.832095007259,2.586920907783409,1.0,672.8001416383437,0.0
436340,674,27,5.681310480853046,5.91839762611276,5362.0,15398034.0,True,1902.6090517650796,2.1773799965966347,0.99999804579626,1039.2335852279089,1.0
408457,1083,19,2.1182226110058164,2.1560480147737766,48747.0,356631.0,True,35274.58012083299,5.10929266960067,1.0,5593.59337902759,1.0
273049,393,15,1.742555795116834,1.8117048346055982,2935685.0,40864.0,True,144.66329161929292,0.8601504933654311,0.9999986843961284,116.40346412962464,0.0
324110,189,15,3.7994457042076113,4.126984126984127,252451.0,145259.0,True,228.0939903076028,1.5139040748204522,1.0,151.18255365713054,0.0
106746,130,17,3.6641420118343198,4.215384615384616,5848208.0,736.0,False,1943.8664629239554,4.0648162088530535,1.0,509.8642825823243,0.0
362347,478,25,6.8618940494739205,7.2405857740585775,16896.0,2944808.0,True,1687.321333019403,2.412304090117217,1.0,831.1885381848924,1.0
184340,102,17,3.9869281045751626,4.784313725490196,8343804.0,704.0,False,800.0641087940021,3.2662934303103768,1.0,291.678398006486,0.0
180886,355,23,5.0132592739535795,5.3605633802816905,645855.0,138812.0,True,231.02840291076146,1.1336252154331703,0.9999980039644786,171.8193090173665,0.0
76297,1292,27,5.144833291798059,5.254643962848297,18943.0,5848208.0,True,6028.919178783464,2.6920234987337466,1.0,2702.6356838965426,1.0
451535,16513,39,4.440224144881412,4.450735783927814,823696.0,2709341.0,True,38953.003660068025,2.0356251598956163,1.0,21877.54879771932,1.0
341954,1688,30,3.3476035185642745,3.4081753554502368,5496740.0,42893.0,True,3783.739887929225,1.9880733206396,1.0,2165.429452708648,0.0
19212,192,14,3.6310763888888897,3.9166666666666665,12141.0,5848208.0,True,32.164166403089474,0.5833732182121807,1.0,27.898525529352927,1.0
307837,155,16,4.6342976066597314,5.167741935483871,2944808.0,13200.0,True,103.17215394168551,1.1437054976359775,1.0,76.6110197894312,0.0
