,frequency,number_of_skips,skip_variance,skip_average,word_1_frequency,word_2_frequency,symmetric,chi,pmi,fisher,ll,label
59970,640,23,4.365395507812504,4.528125,321472.0,68619.0,True,9054.90326325295,4.006847599284413,1.0,2361.000292036254,0.0
102424,133,12,2.2846967041664303,2.5112781954887216,65222.0,157685.0,True,705.8770952774897,2.8410990168505217,1.0,295.2393263103183,1.0
202789,174,14,2.076892588188664,2.2586206896551726,469.0,1416442.0,True,24970.21139590477,7.18123283103488,1.0,1460.213753105453,1.0
103449,12248,32,2.9744910964815534,2.9822828216851733,607005.0,463021.0,True,272287.83299462305,4.5937651359164695,0.999998596487806,55047.129435473464,1.0
89375,973,28,4.608568027386929,4.745118191161357,996050.0,138183.0,True,2118.0817571498537,1.969790287227092,1.0,1212.116159516079,0.0
41080,113,13,3.1482496671626587,3.557522123893805,251823.0,14199.0,False,1760.0556913486469,4.130200269296381,1.0,434.75415714740296,0.0
159338,109,13,2.7957242656342056,3.1743119266055047,16236.0,883216.0,True,267.40158343073983,2.0744424629336606,0.9999990043610484,147.6548055522508,0.0
114036,468,20,3.6592884798012975,3.8226495726495733,32721.0,1854176.0,True,1177.8407897352256,2.095662283575137,1.0,646.6482351395891,1.0
37479,514,21,5.887352571575644,6.138132295719846,5846.0,1991560.0,True,11608.55219127386,4.6124964663866725,1.0,2343.7576891463973,0.0
122596,245,16,2.0754019158683894,2.220408163265306,887.0,1416442.0,False,26051.62848204125,6.75558109240303,0.9999987400389656,1882.7464813043207,1.0
95971,639,19,2.8758746182537744,2.9640062597809083,1854176.0,6945.0,True,16370.046241416365,4.781139925372045,0.9999988580599072,3060.4987768862434,1.0
21300,301,22,5.7092747320669766,6.159468438538205,996050.0,4012.0,True,11989.458735201182,5.3832286917356456,0.999999662353592,1680.8946431361915,0.0
173934,124,12,1.799167533818938,1.991935483870968,5089.0,1741691.0,False,731.5352739661473,2.9545461173907626,0.9999985021364488,294.20280649879874,0.0
122146,3705,27,3.098710026389549,3.1214574898785425,1854176.0,48711.0,True,77232.79274117199,4.506524630016799,0.9999990831215096,16334.24383875426,1.0
178113,644,12,0.30781991435515604,0.3136645962732919,193221.0,316506.0,False,2582.463553357928,2.5447247247977742,0.9999987296489746,1206.9781243455354,0.0
47847,1650,34,9.279312396694227,9.474545454545458,1991560.0,18248.0,True,38414.474969038514,4.652905608819894,0.9999995339212996,7617.690018130844,1.0
154470,196,8,0.9347147022074136,0.9744897959183674,4659.0,607005.0,False,7147.892414522041,5.263129899274063,0.999999842609648,1056.2718381088775,0.0
51593,160,15,2.9906249999999988,3.3,1253356.0,12126.0,True,642.2287478801893,2.5443207111734907,1.0,300.6775847961436,0.0
98780,180,17,2.4852469135802457,2.7444444444444445,1173186.0,4669.0,False,2933.6248805704827,4.186528438540115,1.0,710.7610607623204,0.0
30509,241,13,1.868562869096607,1.975103734439834,5110.0,150780.0,False,41300.418228804345,7.4372697538661185,1.0,2017.3495521587345,1.0
27382,1999,30,4.542101465940573,4.611305652826413,1416442.0,253750.0,True,2819.563855371643,1.6237479077115395,1.0,1807.5595026865333,1.0
53082,169,15,3.0572458947515835,3.3550295857988166,883216.0,78550.0,True,15.344916138368614,0.4327225440676941,0.9999184073486403,13.817974270821722,1.0
41619,194,17,5.44130619619513,5.963917525773196,883216.0,15821.0,True,1131.4753024970878,2.9435264341867367,1.0,455.9136547117949,1.0
28076,123,15,3.5621653777513385,4.056910569105692,1854176.0,6130.0,False,513.781159947614,2.584069930054895,0.9999995023601912,237.38062194381115,1.0
